1.805391073226928711e+00,-1.228681921958923340e+00,1.166900515556335449e+00
3.010944724082946777e-01,-4.026034474372863770e-01,-1.598595231771469116e-01
7.399975657463073730e-01,-5.845484137535095215e-01,-2.147448062896728516e-01
